Year,Month,Day,sBD1_005,sBD1_007,sBD1_009,sBD1_014,sBD1_021,sBD1_024,sBD1_037,sBD1_042,sBD1_043,sBD1_044,sBD1_055,sBD1_061,sBD1_062,sBD1_065,sBD1_071,sBD1_078,sBD1_082,sBD1_094,BD2_002,BD2_007,BD2_009,BD2_012,BD2_024,BD2_026,BD2_027,BD2_028,BD2_031,BD2_032,BD2_033,BD2_037,BD2_042,BD2_043,BD2_045,BD2_046,BD2_048,BD2_050
2020,2,20,0.000236609313679143,0.000430498536088045,6.67088296945703e-05,3.31970078628085e-05,0.000149024450742831,0,0,0.000407439580628594,0,0.00242630505960515,0.00315327849682295,0.00721442768163234,0.00607927789216685,0.00650138184493399,0.00464018684857156,0.00175825601496041,0,0.00206269773858423,0.00408090195941105,0,0,0,0,0,0.00486555479151736,1.9296964451119e-05,0.000921906962463253,0.0114188068852115,0.00957411156930843,0,0.0027732804206821,0.00209325794029937,4.92077069541194e-05,0.00826437814305695,0,0
2020,2,25,0.000266188175154646,0.000462924616829237,7.23377713448768e-05,3.79933052070846e-05,0.00017467241565397,0,0,0.000465662846551426,0,0.00239193247757681,0.00328637295998153,0.00785143048625069,0.00626283128449231,0.0065922114532692,0.0047706695203827,0.0017777480986588,0,0.00215146465508566,0.00424464706294531,0,0,0,0,0,0.00500086975231159,2.25970525285291e-05,0.00103096150618538,0.011637267823056,0.00993543348164623,0,0.00287731383347546,0.00218055452735268,5.2785049087071e-05,0.00851589436737004,0,0
2020,3,1,0.000298471902375572,0.000496223554820572,7.82184693884641e-05,4.33379850289445e-05,0.000203306962684096,0,0,0.000529930440283327,0,0.00235058784119971,0.00342242396430081,0.00852731139001499,0.00644539014013869,0.00667998871456286,0.00489300638873559,0.0017965384525039,0,0.00224350104596645,0.00440543704162917,0,0,0,0,0,0.00513570258403589,2.64049741167703e-05,0.00115005537035986,0.011839592756749,0.0102851623539636,0,0.00298264209543649,0.00226651434352921,5.65693741390748e-05,0.00877005507209661,0,0
2020,3,6,0.000333744788564358,0.000530368360098442,8.43546435232571e-05,4.92813738966355e-05,0.00023518353596341,0,0,0.000600628217004059,0,0.00230264447208277,0.00356138578942371,0.00924081213713974,0.0066266277589311,0.00676463937867935,0.00500685826835174,0.00181461477745216,0,0.00233896772620103,0.00456246331341981,0,0,0,0,0,0.00526978828327871,3.07726992002937e-05,0.00127986547561017,0.0120248666752508,0.0106212494371812,0,0.00308913710414295,0.00235112544191064,6.05658483421626e-05,0.0090265272590667,0,0
2020,3,11,0.000372295980261688,0.000565336965800199,9.07571814428297e-05,5.58896795969864e-05,0.00027042582636133,0,0,0.000678122569088559,0,0.00224850564146539,0.00370317936656067,0.00999020471243267,0.00680624829279634,0.00684606350512211,0.00511225521222115,0.00183193727682202,0,0.00243795637105557,0.00471489543837065,0,0,0,0,0,0.00540292963170458,3.58319431491752e-05,0.00142092557419655,0.0121921901093816,0.0109416180717431,0,0.00319661560648181,0.00243461323175444,6.47891310964759e-05,0.00928494810389318,0,0
2020,3,16,0.00041448249597857,0.000601104208449589,9.74287775562272e-05,6.32114741247147e-05,0.000309167626480777,0,0,0.000762803322813631,0,0.00218864208109678,0.00384777369740165,0.0107730146765846,0.00698396026774114,0.00692417632926719,0.00520941838878305,0.00184850238312062,0,0.00254062642555779,0.00486189778588959,0,0,0,0,0,0.00553477971293499,4.15639931204424e-05,0.00157373383631372,0.0123409054914295,0.0112443449653116,0,0.00330492885717997,0.00251710579469163,6.92468626974188e-05,0.00954492463930983,0,0
2020,3,21,0.000460619683455383,0.000637643051486303,0.000104379082861352,7.132840969516e-05,0.000351637490576122,0,0,0.000855057929798951,0,0.00212355797169585,0.00399494938747057,0.0115859731793465,0.0071594858341206,0.00699894051931016,0.00529820807778526,0.00186429236752879,0,0.00264709569201291,0.00500259332593948,0,0,0,0,0,0.00566511289985196,4.80868235155659e-05,0.00173880576412461,0.0124703727103347,0.0115274192700261,0,0.00341385118284566,0.00259878200959198,7.39390867358682e-05,0.00980603364288367,0,0
2020,3,26,0.000511204628979477,0.000674925687814783,0.000111614243831898,8.03204786891333e-05,0.000397963813860445,0,0,0.000955246954409822,0,0.00205381252369032,0.00414464597086225,0.0124251565525846,0.00733256306478672,0.00707026462904981,0.00537940396789239,0.00187930262637074,0,0.00275749651844682,0.00513613799861823,0,0,0,0,0,0.00579367902905761,5.55172803893302e-05,0.00191666522705958,0.0125800144195699,0.0117892835975078,0,0.0035232236683094,0.00268002539728583,7.88873359087337e-05,0.0100678217444064,0,0
2020,3,31,0.000566553919369435,0.000712920340796828,0.000119144442586087,9.02662276436234e-05,0.000448349732848521,0,0,0.00106372397055051,0,0.00198001568204306,0.00429669114632348,0.0132857767951632,0.00750294818044069,0.0071381216599443,0.00545335783369134,0.00189350061874501,0,0.00287200790047916,0.00526170601540591,0,0,0,0,0,0.00592020709322423,6.39470423805985e-05,0.00210788768670466,0.012669329820082,0.0120279586728937,0,0.00363286906679858,0.00276137492620143,8.4087425354599e-05,0.0103298057668454,0,0
2020,4,5,0.000627159788171547,0.000751596569780567,0.000126975325248427,0.000101258881197987,0.00050293234557298,0,0,0.00118084544242562,0,0.00190284884694795,0.00445093112971641,0.014162338278089,0.00767041767286421,0.00720247953336017,0.00552086996679597,0.0019068885039386,0,0.00299074521919173,0.0053784448979668,0,0,0,0,0,0.00604444074809249,7.34898229386837e-05,0.00231272803636987,0.0127381585120204,0.0122419861222537,0,0.00374258159996979,0.00284313479603647,8.95567197178601e-05,0.0105914733130606,0,0
2020,4,10,0.000693458624307044,0.000790919734840369,0.000135119648760407,0.000113371173826128,0.000561917480374234,0,0,0.00130690393419713,0,0.00182304937045213,0.00460715870722535,0.0150486185583516,0.00783477029591937,0.00726331835688715,0.00558269099213675,0.00191945294211406,0,0.00311380492670832,0.00548553074383933,0,0,0,0,0,0.00616612196086208,8.42544900910701e-05,0.00253174904272088,0.0127863704584314,0.0124301326321356,0,0.0038521490639329,0.00292595775614008,9.52951437011097e-05,0.0108522836085779,0,0
2020,4,15,0.000765904564014058,0.000830853769744948,0.000143579539026979,0.000126729814690637,0.000625397435963281,0,0,0.00144223521482218,0,0.00174130328125589,0.00476532372048372,0.0159376926096974,0.00799582889378072,0.0073206307882695,0.00563991597094812,0.00193119356230609,0,0.00324136381394458,0.00558216630009106,0,0,0,0,0,0.00628501282715321,9.63459041359207e-05,0.00276524449045924,0.0128139501798359,0.0125912243978587,0,0.00396134974544,0.00301044475170969,0.000101317352951866,0.0111116686085626,0,0
2020,4,20,0.000844842994794411,0.000871360595999802,0.000152366322778144,0.000141426945418315,0.000693665372516247,0,0,0.00158708203240333,0,0.0016581361809419,0.00492506268264596,0.0168220112377869,0.00815344203583598,0.0073744238367104,0.00569344058128151,0.00194210051904249,0,0.00337357935318552,0.00566758199254793,0,0,0,0,0,0.00640083577547694,0.000109979246895367,0.00301352772029715,0.0128208360993191,0.0127242681654772,0,0.00406998411700845,0.00309745827240194,0.000107620687702254,0.0113690343747846,0,0
2020,4,25,0.000930706733967936,0.000912399141075436,0.00016149296669722,0.000157587264357414,0.000767015868671446,0,0,0.00174168140955426,0,0.0015743694320038,0.00508634542674026,0.0176934887828496,0.00830748542809784,0.00742471350219426,0.00574470914354036,0.00195216757750062,0,0.00351069875959851,0.0057410674861206,0,0,0,0,0,0.00651336942552414,0.000125282705684481,0.0032766655620793,0.0128074655995402,0.0128285181736846,0,0.00417780192660903,0.00318754077856326,0.000114225757248117,0.0116237627258102,0,0
2020,4,30,0.00102381878735401,0.00095392653737529,0.000170962781017585,0.000175302442480004,0.000845782116501379,0,0,0.00190623496711045,0,0.00149085624427678,0.00524893669201399,0.0185436114930223,0.00845786307183813,0.00747153307387334,0.00579511679553325,0.00196139478107675,0,0.0036527595229185,0.00580196640212815,0,0,0,0,0,0.00662236776250926,0.000142377862045751,0.00355482812761616,0.0127740859861766,0.0129035825980342,0,0.0042846557272567,0.00328173988273108,0.000121142556291479,0.0118752131609462,0,0
2020,5,5,0.00112442791782775,0.000995897858299993,0.000180790308553806,0.000194719036197975,0.000930256814233631,0,0,0.00208090174820655,0,0.00140818755120014,0.00541253256951333,0.019363565492884,0.00860450814151247,0.00751492813345065,0.00584587061781368,0.00196977769660901,0,0.00379980975698967,0.0058496664602982,0,0,0,0,0,0.00672762080992948,0.000161479640631438,0.00384820286776708,0.0127213689832175,0.0129491754464045,0,0.00439024576125244,0.00338075490144231,0.000128362884046732,0.0121227250556006,0,0
2020,5,10,0.001232771314552,0.00103826505199785,0.00019098158068924,0.000215961748665742,0.00102095701939139,0,0,0.00226582799767094,0,0.00132712786358002,0.00557705384111962,0.0201443821583397,0.00874738355590539,0.00755495789495161,0.00589860441333718,0.00197733401804498,0,0.00395208761860057,0.00588364692508908,0,0,0,0,0,0.00682890657945919,0.000182759938018702,0.00415665151839203,0.0126497633538285,0.0129650921690608,0,0.00449437859910051,0.00348544852871548,0.000135908171432627,0.0123656201227621,0,0
2020,5,15,0.0013489658881708,0.00108097727501243,0.000201548548496141,0.00023911704630802,0.00111825341699137,0,0,0.00246106984903994,0,0.00124843506143041,0.00574221478050727,0.0208770978564644,0.00888648221880433,0.00759169523662083,0.00595462842306204,0.00198404662272447,0,0.00410967884557271,0.00590347948262703,0,0,0,0,0,0.00692602155408904,0.000206336215363669,0.00448001162219955,0.0125601679406771,0.0129516955084947,0,0.00459684484506126,0.00359675165638846,0.000143776159075779,0.0126032051322617,0,0
2020,5,20,0.00147298999458691,0.00112398078232485,0.000212502098485092,0.000264354042797637,0.00122285734778903,0,0,0.00266671589952449,0,0.00117279160401979,0.00590785207295165,0.0215529242200565,0.0090218269084073,0.00762522665905313,0.00601559292858875,0.00198993176960769,0,0.00427270218352775,0.00590883577166467,0,0,0,0,0,0.00701878276743329,0.000232514746763902,0.00481814827412858,0.0124534457093596,0.0129092880549849,0,0.00469740742534198,0.00371551128020757,0.000151977105056063,0.0128347748764027,0,0
2020,5,25,0.0016048366549469,0.00116721883104349,0.000223850786327487,0.000291779385214329,0.00133524262343206,0,0,0.0028826677665537,0,0.00110099392461075,0.00607372704065613,0.0221634244489408,0.00915346979807685,0.00765565216450991,0.00608320663716848,0.00199499011147938,0,0.00444128383727227,0.00589949544625136,0,0,0,0,0,0.00710702495860571,0.000261481109504005,0.00517079887361619,0.0123305509141475,0.0128385360412352,0,0.00479586026035018,0.00384260490115979,0.000160520517343173,0.0130596153674758,0,0
2020,5,30,0.00174432940390713,0.0012106316013673,0.000235607725719302,0.000321535517902979,0.00145594907285192,0,0,0.00310890126241201,0,0.00103339571679012,0.00623952697145806,0.0227006981690047,0.00928149159495646,0.00768308505262779,0.00615874567378862,0.00199924621312639,0,0.00461554538470066,0.00587535370424751,0,0,0,0,0,0.00719058048831928,0.000293371406537025,0.00553741948168095,0.0121925893467539,0.0127403525052409,0,0.00489200223002699,0.00397881712072316,0.000169410101828596,0.0132770072496403,0,0
2020,6,4,0.00189124480302303,0.00125415613748207,0.000247782416527282,0.000353734137041836,0.00158558875321947,0,0,0.00334528474629333,0,0.000970670051518117,0.00640500638270211,0.0231575066953075,0.00940600028733687,0.0077076516280702,0.00624374717468433,0.00200269260453106,0,0.00479552985065905,0.005836443027517,0,0,0,0,0,0.00726930708123188,0.000328466407257159,0.00591758055445322,0.0120408243968178,0.0126159956722213,0,0.00498561213886633,0.00412475053298593,0.000178649571885467,0.0134862294047109,0,0
2020,6,9,0.00204512443202966,0.00129772631180512,0.000260385652334411,0.000388512135774232,0.00172469213688716,0,0,0.00359164040116148,0,0.000913420967062213,0.00657002035086726,0.0235275622420523,0.00952712949646376,0.00772949081610702,0.00633948177358033,0.00200534375979224,0,0.00498131882449427,0.00578292507255068,0,0,0,0,0,0.00734308296428548,0.000366921173302677,0.0063105229815781,0.0118765660392958,0.0124666631170911,0,0.00507649929049309,0.00428097089808017,0.000188242772311517,0.0136865627285666,0,0
2020,6,14,0.00220577028560039,0.00134127281533484,0.000273428115528855,0.000425975641978669,0.00187354515408648,0,0,0.0038477393736267,0,0.000862268533335356,0.00673432026763396,0.0238055080235197,0.00964503643366608,0.00774875368263512,0.0064476452056992,0.00200722682313614,0,0.00517300135753139,0.00571506737541514,0,0,0,0,0,0.0074118002815193,0.0004090294810561,0.00671557297593577,0.0117012560743897,0.0122938462169359,0,0.00516452247773224,0.00444798553190661,0.000198194024365937,0.0138772940522474,0,0
2020,6,19,0.00237251217217235,0.00138472317681021,0.000286921370162937,0.000466242139043381,0.00203251371745379,0,0,0.00411329374299229,0,0.000817574684171135,0.00689771802562316,0.0239871968672762,0.00975989946919906,0.00776560285577214,0.0065693521983287,0.002008339745051,0,0.0053706323083236,0.0056333040581116,0,0,0,0,0,0.0074753686015295,0.000455025109617535,0.00713189350589102,0.0115162301598655,0.0120991627252408,0,0.00524940269138426,0.00462598380410384,0.000208518058003151,0.0140577201793609,0,0
2020,6,24,0.00254502945573532,0.00142800181310268,0.00030087620276222,0.000509391311752555,0.00220187427098786,0,0,0.00438796656101636,0,0.000779953615366591,0.00705986365939961,0.0240696232148061,0.00987191532496953,0.00778021184686788,0.00670587603341287,0.00200871021824319,0,0.00557425263829066,0.00553817097565236,0,0,0,0,0,0.0075337230791974,0.000505063189186585,0.0075584800532183,0.0113229769475175,0.0118842860754499,0,0.0053310698433526,0.00481524010703479,0.000219204152534299,0.0142271520092248,0,0
2020,6,29,0.00272293332361892,0.00147103011295402,0.000315300341915216,0.000555556446374162,0.00238145873715476,0,0,0.004671347849742,0,0.000749530021741942,0.00722067304358661,0.0240511716523055,0.00998129590926631,0.00779277524232127,0.00685834734912441,0.00200835454891276,0,0.00578388848139527,0.00543032998932535,0,0,0,0,0,0.00758680221981918,0.000559375336451081,0.00799430120883217,0.0111230932992747,0.0116512728097683,0,0.00540928519210939,0.00501557716263909,0.000230264958619138,0.0143849187132598,0,0
2020,7,4,0.00290560011410752,0.00151372655581872,0.000330205445718225,0.000604801202168884,0.00257126368748589,0,0,0.00496299630175733,0,0.000726965398232856,0.00737980369356606,0.0239316313724313,0.0100882648176688,0.00780346580115459,0.00702745719494103,0.00200729116421732,0,0.00599957764414963,0.00531055582773855,0,0,0,0,0,0.00763457726695539,0.00061819626469048,0.00843820444832105,0.0109181348542833,0.0114024730693767,0,0.00548392304243749,0.00522667814747056,0.000241692545197323,0.0145303719305526,0,0
2020,7,9,0.00309283110372588,0.00155600686717231,0.00034560153327513,0.000657199432538432,0.00277071592823422,0,0,0.00526239805244209,0,0.000712398151706798,0.00753712454274843,0.0237120839818586,0.0101930535303597,0.00781253532973687,0.0072143127371196,0.00200554531882683,0,0.00622126491971311,0.0051797074111913,0,0,0,0,0,0.00767700926930806,0.000681752575943848,0.00888883618678477,0.0107096341386997,0.0111394425189023,0,0.00555486227458613,0.00544799738302034,0.000253496657055655,0.0146628899472605,0,0
2020,7,14,0.00328431920458752,0.00159778421121071,0.000361497968498083,0.000712833080083146,0.00297951343785651,0,0,0.00556900356784156,0,0.000706176977696375,0.00769223531408812,0.0233950452168241,0.0102958973420208,0.00782017216274226,0.00741961638435245,0.00200313605503661,0,0.00644894932155553,0.00503876145786131,0,0,0,0,0,0.00771409639562843,0.000750193099675655,0.00934491869903828,0.0104993178829764,0.0108647350875345,0,0.00562197676303657,0.0056788293720249,0.000265678397544236,0.0147818818236576,0,0
2020,7,19,0.0034798631388049,0.001638969421396,0.000377903794671066,0.000771744089826742,0.00319657577219758,0,0,0.00588221166457039,0,0.000708537946235546,0.00784514001806175,0.0229842546876331,0.0103970310662428,0.00782653580175201,0.00764367968113122,0.00200009396681582,0,0.0066825889963767,0.004888728939684,0,0,0,0,0,0.00774586264167313,0.000823677076724022,0.00980491141364794,0.0102886994327471,0.0105806194228411,0,0.00568514937213277,0.0059183683222212,0.000278232419905931,0.0148867914321365,0,0
2020,7,24,0.00367969613895181,0.00167947126880666,0.000394827491111258,0.000833988153783909,0.00342104489641923,0,0,0.00620137702983657,0,0.000719800173881958,0.00799562531645,0.022484708420405,0.0104966845618163,0.00783188269306454,0.00788713852973275,0.00199643673972487,0,0.00692212292871785,0.00473073183289622,0,0,0,0,0,0.00777232055256874,0.000902418260674102,0.0102673696313923,0.0100794219868289,0.0102893106158965,0,0.00574430617440432,0.00616534592932222,0.000291162894593373,0.0149771013694134,0,0
2020,7,29,0.0038838376396419,0.00171919676773158,0.000412278093751163,0.000899605812274326,0.00365183836799428,0,0,0.00652581371274469,0,0.000740124291343458,0.00814351675140157,0.0219025084302469,0.010595078133292,0.00783643775976576,0.00815017409464281,0.00199219275546048,0,0.00716747939247624,0.00456584783967455,0,0,0,0,0,0.00779354485729689,0.000986533465244606,0.0107306637564143,0.00987287413249041,0.00999305593301251,0,0.00579937534657996,0.00641857163929459,0.000304465137429079,0.0150523367065261,0,0
2020,8,3,0.00409275415520415,0.0017580515174152,0.000430260486875767,0.000968617378260363,0.00388788967691919,0,0,0.00685479897942761,0,0.000769824556082051,0.00828862456710031,0.0212447779948288,0.0106924178626824,0.00784047977518316,0.00843285665178788,0.0019873905916666,0,0.00741853997417717,0.00439524595285078,0,0,0,0,0,0.0078095452088531,0.00107611272863658,0.0111931879133833,0.00967050402734353,0.00969391996508986,0,0.00585025187171755,0.00667642130405185,0.000318132273686143,0.0151120685409874,0,0
2020,8,8,0.00430707684328417,0.00179594007832295,0.000448780221874448,0.00104101377914478,0.00412803563830857,0,0,0.00718757748455192,0,0.000809029879886125,0.00843068145377393,0.0205193367087422,0.0107888909330304,0.0078441606241401,0.00873546568299575,0.00198205870140491,0,0.00767518877553182,0.004220058941003,0,0,0,0,0,0.00782040310882387,0.00117123743295376,0.0116531840025156,0.00947391725355118,0.00939429096329982,0,0.00589691940062087,0.00693744048043232,0.000332170805321643,0.0151559173166473,0,0
2020,8,13,0.00452766502622186,0.00183276638076144,0.000467846453340888,0.00111684151684272,0.00437083061388286,0,0,0.00752336570649744,0,0.000857871059828151,0.00856970528112852,0.0197348079137057,0.0108846610076852,0.00784776108734384,0.00905729035018612,0.00197622641274827,0,0.00793727973864366,0.00404141902250478,0,0,0,0,0,0.00782619230948605,0.00127195969621461,0.0121088195002838,0.0092845352934596,0.0090964162005176,0,0.00593934243955515,0.00719983301427167,0.000346562025755788,0.0151835558784208,0,0
2020,8,18,0.004755492047079,0.00186843416316465,0.000487466626470293,0.0011960732001658,0.00461545174489035,0,0,0.0078613565893898,0,0.000916721584415925,0.00870555967411458,0.0189002861665371,0.0109798637314101,0.00785141632622071,0.00939819247613875,0.00196992384021588,0,0.00820464392359791,0.00386043129829611,0,0,0,0,0,0.00782699385727057,0.00137832450593185,0.0125585145266636,0.00910372208761548,0.0088023082700232,0,0.0059775326336094,0.00746185466578923,0.000361308141468016,0.0151947122310438,0,0
2020,8,23,0.00499205211048213,0.0019028474368551,0.000507635478570538,0.00127871809905918,0.00486094133341511,0,0,0.00820072433200295,0,0.000985671692895538,0.00883800810889921,0.0180250109565239,0.0110746024208198,0.00785542425800884,0.00975745777423895,0.00196318179413407,0,0.00847708651625093,0.00367819323923267,0,0,0,0,0,0.00782290217895158,0.00149034361017204,0.0130003634369432,0.00893244335017679,0.00851395433404895,0,0.00601148992064502,0.00772171795583572,0.000376405117401681,0.0151891719734,0,0
2020,8,28,0.00523865372436664,0.00193591097361712,0.000528359226434353,0.00136477164554917,0.00510682319661784,0,0,0.00854062926149319,0,0.00106503565770216,0.0089671882555295,0.0171184447662486,0.0111689440120316,0.00785998904237905,0.0101347803430978,0.00195603320416542,0,0.00875438885280753,0.00349572347017876,0,0,0,0,0,0.00781401515027102,0.00160788957706132,0.0134327002272184,0.00877207524921015,0.0082334076350428,0,0.00604120254761406,0.0079775850330331,0.000391836953634422,0.0151667803827049,0,0
2020,9,2,0.00549707467686938,0.00196752858504455,0.000549636684227126,0.00145417168677213,0.00535258561795678,0,0,0.00888022272903343,0,0.00115480103426544,0.00909281712062253,0.0161899885123721,0.0112629153327613,0.00786531465037809,0.0105288370226285,0.00194850712808155,0,0.00903630560723503,0.00331396763512142,0,0,0,0,0,0.00780047434389368,0.00173096999064018,0.0138536882164213,0.00862369452397765,0.00796227096161288,0,0.00606675475675072,0.00822766858498982,0.000407597167051951,0.0151274441258875,0,0
2020,9,7,0.00576890950565228,0.00199761290529565,0.000571471405713853,0.00154691614424426,0.0055983883153727,0,0,0.00921865196472177,0,0.00125546584742586,0.00921493931613273,0.0152488828539778,0.0113564997643572,0.00787161617229726,0.0109389598508092,0.00194063727075849,0,0.009322564265316,0.00313381463378843,0,0,0,0,0,0.00778233545519335,0.0018594320253336,0.0142616397968287,0.00848831004801877,0.00770236517308875,0,0.00608815573614075,0.00847025911730681,0.000423677429969896,0.015071132578866,0,0
2020,9,12,0.00605594221922429,0.0020260714435331,0.000593857490645084,0.00164298520853742,0.00584468426522979,0,0,0.00955506483065132,0,0.00136713107058433,0.00933346157362373,0.0143038801423488,0.0114496343564239,0.00787907822153267,0.0113643500175247,0.00193245629114089,0,0.00961286414160499,0.00295612151339291,0,0,0,0,0,0.00775974407938951,0.0019931406074165,0.014654890855538,0.00836680750037612,0.0074554081483896,0,0.00610551138703578,0.00870372887315641,0.000440065215593213,0.0149978643796324,0,0
2020,9,17,0.00636006277317222,0.00205281720134202,0.00061679786530356,0.00174232115139667,0.00609254997878377,0,0,0.00988861441373043,0,0.00148987224665651,0.0094484871597747,0.0133633085064303,0.0115422074527332,0.00788780829744542,0.0118032263931038,0.00192399707151196,0,0.00990687539029711,0.00278166919349213,0,0,0,0,0,0.00773276560676349,0.00213182913033276,0.0150318893812192,0.00826007063802376,0.00722259448952086,0,0.00611888371307708,0.00892657091155816,0.000456750548275901,0.0149077677032869,0,0
2020,9,22,0.00668303811135107,0.00207776656434338,0.000640279118797157,0.00184488935839301,0.00634294112628872,0,0,0.0102184634036881,0,0.00162406996683575,0.00956005727620319,0.0124349302061441,0.0116340568820731,0.00789799175179375,0.0122545939114953,0.00191529262147045,0,0.0102042380212455,0.00261109107759764,0,0,0,0,0,0.00770154575998863,0.0022752958157657,0.0153909962486843,0.00816883896143134,0.00700540248224855,0,0.00612837207651809,0.00913739041184036,0.000473713275912179,0.0148009730433592,0,0
